city,station,latitude,longitude,date,aqi,aqi_level,pm25,pm10,o3,no2,so2,co,latitude_normalized,longitude_normalized,aqi_normalized,pm25_normalized,pm10_normalized,o3_normalized,no2_normalized,so2_normalized,co_normalized,year,month,quarter,day_of_year,week,season,aqi_rolling_7,aqi_rolling_30,aqi_rolling_std,aqi_mean,aqi_std,aqi_min,aqi_max,pm25_mean,pm10_mean
Erode,Erode - AQ Station,11.3919,77.7172,2020-01-01,79.5,Moderate,48.71,60.72,51.74,26.51,27.5,0.76,0.6387295278997467,0.23412615098527498,0.5573728596984411,0.5907507770159465,0.5178243048631882,0.7941912869303956,0.41409581138700785,0.6427550728779652,0.10441767068273092,2020,1,1,1,1,Winter,79.5,79.5,,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-02-01,59.93,Moderate,38.37,50.82,54.61,31.69,36.82,2.05,0.6387295278997467,0.23412615098527498,0.3906635999659255,0.46155528136567386,0.4300875152320815,0.8660490736104157,0.544018058690745,0.9091168905401543,0.6224899598393573,2020,2,1,32,5,Winter,69.715,69.715,13.838079707820738,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-03-01,50.72,Moderate,31.43,57.17,41.63,38.64,35.13,2.04,0.6387295278997467,0.23412615098527498,0.3122071726722889,0.3748418635887985,0.486363132823751,0.541061592388583,0.7183345874090795,0.8608173763932553,0.6184738955823292,2020,3,1,61,9,Summer,63.38333333333333,63.38333333333333,14.697490715538262,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-04-01,77.4,Moderate,56.89,51.11,32.76,44.87,18.18,1.81,0.6387295278997467,0.23412615098527498,0.5394837720419116,0.6929576584878255,0.4326575828071341,0.3189784677015523,0.874592425382493,0.37639325521577593,0.5261044176706827,2020,4,2,92,14,Summer,66.8875,66.8875,13.897034156010893,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-05-01,112.3,Unhealthy for Sensitive,69.53,79.88,52.89,18.7,25.84,0.55,0.6387295278997467,0.23412615098527498,0.8367833716670924,0.8508910303465725,0.6876260108563198,0.8229844767150728,0.218209179834462,0.5953129465561589,0.02008032128514058,2020,5,2,122,18,Summer,75.97,75.97,23.607301836508128,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-06-01,52.76,Moderate,32.83,39.96,51.19,16.48,21.11,2.75,0.6387295278997467,0.23412615098527498,0.32958514353863183,0.39233448388960906,0.33384291569735236,0.7804206309464197,0.16252821670428896,0.4601314661331809,0.9036144578313252,2020,6,2,153,23,Monsoon,72.10166666666667,72.10166666666667,23.143633609843263,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-07-01,51.74,Moderate,27.83,28.56,48.41,41.06,33.15,2.97,0.6387295278997467,0.23412615098527498,0.3208961581054604,0.32986083995814264,0.2328126730918356,0.7108162243365047,0.779031853523953,0.8042297799371249,0.9919678714859438,2020,7,3,183,27,Monsoon,69.19285714285715,69.19285714285715,22.485210483252995,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-08-01,103.18,Unhealthy for Sensitive,58.54,90.34,41.47,39.47,5.54,1.22,0.6387295278997467,0.23412615098527498,0.7590936195587359,0.7135739609852094,0.780325689597873,0.5370555833750627,0.7391522447955857,0.015147184909974284,0.2891566265060241,2020,8,3,214,31,Monsoon,72.57571428571428,73.44125,25.82728134947157,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-09-01,80.61,Moderate,42.82,68.48,44.3,37.56,23.44,0.73,0.6387295278997467,0.23412615098527498,0.5668285203168922,0.517156824464679,0.5865957682508031,0.6079118678017025,0.6912465512916981,0.5267219205487281,0.09236947791164657,2020,9,3,245,36,Monsoon,75.53,74.23777777777778,25.317424171243545,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
Erode,Erode - AQ Station,11.3919,77.7172,2020-10-01,70.31,Moderate,41.54,58.09,58.98,18.65,32.64,0.79,0.6387295278997467,0.23412615098527498,0.4790868046682,0.5011635716182236,0.4945164506480558,0.9754631947921881,0.21695510408828692,0.7896541869105459,0.11646586345381527,2020,10,4,275,40,Post-Monsoon,78.32857142857144,73.845,23.10382394653277,72.91763888888889,21.908433162652457,34.2,123.12,43.804722222222225,57.378750000000004
