city,station,latitude,longitude,date,aqi,aqi_level,pm25,pm10,o3,no2,so2,co,latitude_normalized,longitude_normalized,aqi_normalized,pm25_normalized,pm10_normalized,o3_normalized,no2_normalized,so2_normalized,co_normalized,year,month,quarter,day_of_year,week,season,aqi_rolling_7,aqi_rolling_30,aqi_rolling_std,aqi_mean,aqi_std,aqi_min,aqi_max,pm25_mean,pm10_mean
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-01-01,64.56,Moderate,49.06,55.03,40.17,38.04,38.19,2.16,0.5781759131651761,0.12132209591793826,0.43010477894198823,0.5951239320911491,0.4673978065802592,0.5045067601402105,0.7032856784549787,0.9482709345527293,0.6666666666666666,2020,1,1,1,1,Winter,64.56,64.56,,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-02-01,84.82,Moderate,51.76,82.39,55.5,48.56,32.45,0.99,0.5781759131651761,0.12132209591793826,0.6026918817616491,0.6288596998141409,0.7098703888334994,0.8883324987481224,0.9671432154502133,0.784224064018291,0.1967871485943775,2020,2,1,32,5,Winter,74.69,74.69,14.325983386839447,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-03-01,56.22,Moderate,24.74,51.18,51.48,28.86,33.32,2.31,0.5781759131651761,0.12132209591793826,0.3590595451060567,0.2912521280084964,0.43327794394593994,0.7876815222834251,0.473037371457236,0.8090883109459845,0.7269076305220883,2020,3,1,61,9,Summer,68.53333333333333,68.53333333333333,14.708179130447563,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-04-01,37.76,Good,16.36,19.45,40.38,31.95,16.19,2.74,0.5781759131651761,0.12132209591793826,0.20180594599199245,0.18654630077935871,0.15207710202725158,0.5097646469704558,0.5505392525708553,0.31951986281794803,0.8995983935742972,2020,4,2,92,14,Summer,60.839999999999996,60.839999999999996,19.51844939196417,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-05-01,39.54,Good,21.84,26.6,40.44,32.81,22.35,1.68,0.5781759131651761,0.12132209591793826,0.21696907743419366,0.2550174145282459,0.21544256120527308,0.5112669003505258,0.5721093554050666,0.49557016290368683,0.4738955823293172,2020,5,2,122,18,Summer,56.58,56.58,19.402716304682702,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-06-01,76.84,Moderate,41.5,67.44,36.88,12.8,37.09,2.74,0.5781759131651761,0.12132209591793826,0.534713348666837,0.5006637824667719,0.5773789741885453,0.42213319979969965,0.07022824178580389,0.9168333809659904,0.8995983935742972,2020,6,2,153,23,Monsoon,59.95666666666667,59.95666666666667,19.22455686528734,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-07-01,101.56,Unhealthy for Sensitive,61.43,76.75,45.22,25.83,11.46,2.19,0.5781759131651761,0.12132209591793826,0.7452934662236987,0.749683727177597,0.6598870056497175,0.6309464196294442,0.3970403812390268,0.18433838239497002,0.6787148594377509,2020,7,3,183,27,Monsoon,65.9,65.9,23.563717873035234,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-08-01,54.48,Moderate,31.16,52.63,34.23,10.0,34.53,0.71,0.5781759131651761,0.12132209591793826,0.3442371581906465,0.3714682868164993,0.44612828182120307,0.35578367551326984,0.0,0.8436696198913975,0.08433734939759034,2020,8,3,214,31,Monsoon,64.46,64.4725,23.963856117077654,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-09-01,62.84,Moderate,37.46,44.16,33.27,15.8,11.64,1.75,0.5781759131651761,0.12132209591793826,0.4154527642899736,0.450185078170147,0.37106458402570064,0.3317476214321483,0.14547278655630802,0.1894827093455273,0.502008032128514,2020,9,3,245,36,Monsoon,61.32,64.2911111111111,22.228645182886577,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-10-01,61.78,Moderate,45.68,43.32,34.79,38.35,8.64,1.87,0.5781759131651761,0.12132209591793826,0.40642303433001103,0.5528917487934778,0.363620250360031,0.3698047070605909,0.7110609480812642,0.10374392683623894,0.5502008032128514,2020,10,4,275,40,Post-Monsoon,62.11428571428571,64.03999999999999,22.11508298058353,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-11-01,54.26,Moderate,40.9,41.75,42.61,44.31,36.7,1.86,0.5781759131651761,0.12132209591793826,0.3423630632932958,0.4931669451949959,0.3497064362468151,0.5655983975963946,0.8605467770253324,0.9056873392397828,0.5461847389558233,2020,11,4,306,44,Post-Monsoon,64.47142857142856,63.15090909090909,19.849966774591362,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2020-12-01,59.11,Moderate,31.11,60.46,56.47,45.59,31.68,1.16,0.5781759131651761,0.12132209591793826,0.3836783371667092,0.37084355037718464,0.5155201063476238,0.912618928392589,0.8926511161274142,0.7622177765075736,0.2650602409638554,2020,12,4,336,49,Winter,67.26714285714286,62.814166666666665,16.914410733933078,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-01-01,30.43,Good,15.28,14.29,21.25,21.53,15.64,1.95,0.5781759131651761,0.12132209591793826,0.1393645114575347,0.17305199369016197,0.10634762379528082,0.03079619429143717,0.28918986706797095,0.30380108602457845,0.5823293172690762,2021,1,1,1,53,Winter,60.637142857142855,60.323076923076925,21.111690848347287,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-02-01,44.0,Good,30.72,37.29,23.63,24.52,26.78,0.91,0.5781759131651761,0.12132209591793826,0.2549620921713945,0.36597060615053023,0.3101805694029024,0.09038557836755132,0.36418359668924005,0.622177765075736,0.1646586345381526,2021,2,1,32,5,Winter,52.41428571428571,59.15714285714286,11.56883436528627,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-03-01,40.4,Good,28.17,27.34,24.49,18.59,21.62,1.25,0.5781759131651761,0.12132209591793826,0.224295084760201,0.3341090477454824,0.22200066467264873,0.1119178768152228,0.21545021319287685,0.4747070591597599,0.3012048192771084,2021,3,1,60,9,Summer,50.40285714285715,57.906666666666666,12.347621517638816,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-04-01,65.73,Moderate,38.94,61.87,28.26,29.61,20.39,0.88,0.5781759131651761,0.12132209591793826,0.4400715563506261,0.468677276773861,0.5280159521435692,0.2063094641962945,0.49184850764986204,0.4395541583309517,0.15261044176706826,2021,4,2,91,13,Summer,50.815714285714286,58.395625,12.87004384496916,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-05-01,96.32,Moderate,59.92,81.39,22.99,23.01,8.34,1.38,0.5781759131651761,0.12132209591793826,0.7006559332140727,0.7308166867102941,0.7010080868505594,0.07436154231347018,0.326310509154753,0.09517004858531009,0.35341365461847385,2021,5,2,121,17,Summer,55.75,60.6264705882353,21.501249576090533,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-06-01,107.38,Unhealthy for Sensitive,72.84,90.01,42.63,37.45,29.04,1.74,0.5781759131651761,0.12132209591793826,0.7948717948717948,0.8922485826292033,0.7774011299435027,0.5660991487230848,0.688487584650113,0.6867676478993998,0.4979919678714859,2021,6,2,152,22,Monsoon,63.33857142857143,63.22388888888889,28.965940590385017,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-07-01,75.6,Moderate,49.58,54.56,33.21,47.87,9.78,2.8,0.5781759131651761,0.12132209591793826,0.5241502683363147,0.6016211910600215,0.4632325246482774,0.33024536805207816,0.9498369701529973,0.1363246641897685,0.9236947791164657,2021,7,3,182,26,Monsoon,65.69428571428571,63.87526315789473,29.234028036486787,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-08-01,47.21,Good,32.67,35.16,42.0,49.56,18.19,1.49,0.5781759131651761,0.12132209591793826,0.2823068404463753,0.39033532728380216,0.29130386617924003,0.5503254882323486,0.9922247303737147,0.3766790511574736,0.3975903614457831,2021,8,3,213,30,Monsoon,68.09142857142857,63.041999999999994,26.41226131210745,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-09-01,87.48,Moderate,56.22,71.36,58.32,34.11,17.77,2.88,0.5781759131651761,0.12132209591793826,0.6253513927932531,0.684586190201009,0.6121191979616705,0.9589384076114171,0.6047153248056183,0.3646756216061732,0.9558232931726907,2021,9,3,244,35,Monsoon,74.30285714285715,64.20571428571428,24.86996898154193,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-10-01,113.17,Unhealthy for Sensitive,73.9,115.12750000000001,47.11,31.52,19.6,0.97,0.5781759131651761,0.12132209591793826,0.8441945651247975,0.9054929951426742,1.0,0.6782674011016525,0.5397542011537497,0.41697627893683914,0.18875502008032125,2021,10,4,274,39,Post-Monsoon,84.69857142857143,66.43136363636364,23.508321525629647,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-11-01,86.33,Moderate,54.31,83.82,32.05,48.43,24.44,0.57,0.5781759131651761,0.12132209591793826,0.6155549876480108,0.6607212582191888,0.7225434806691037,0.30120180270405605,0.9638826185101581,0.555301514718491,0.028112449799196765,2021,11,4,305,44,Post-Monsoon,87.64142857142858,67.29652173913043,21.97756085084017,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2021-12-01,56.88,Moderate,27.76,44.12,56.17,11.56,12.48,0.67,0.5781759131651761,0.12132209591793826,0.3646818297981088,0.32898620894310215,0.37071009194638305,0.9051076614922385,0.03912716328066217,0.21348956844812805,0.06827309236947793,2021,12,4,335,48,Winter,82.00714285714285,66.8625,24.313270528859853,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-01-01,52.24,Moderate,19.31,50.19,33.86,15.9,5.98,0.63,0.5781759131651761,0.12132209591793826,0.3251554646903484,0.22340575069892388,0.4245042649828293,0.34651977966950426,0.14798093804865817,0.027722206344669924,0.05220883534136546,2022,1,1,1,52,Winter,74.13000000000001,66.2776,23.64588054327153,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-02-01,67.68,Moderate,38.62,61.0,51.45,23.46,13.02,0.76,0.5781759131651761,0.12132209591793826,0.45668285203168923,0.46467896356224714,0.5203057494184115,0.7869303955933902,0.33759719087032863,0.2289225492997999,0.10441767068273092,2022,2,1,32,5,Winter,72.99857142857142,66.33153846153846,23.753058349450104,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-03-01,60.69,Moderate,31.8,53.13,39.19,44.24,38.3,1.25,0.5781759131651761,0.12132209591793826,0.3971377459749552,0.37946491323972703,0.4505594328126731,0.4799699549323986,0.8587910709806873,0.9514146899114032,0.3012048192771084,2022,3,1,60,9,Summer,74.92428571428572,66.1225925925926,21.778194642916628,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-04-01,40.97,Good,34.25,29.83,53.65,22.86,10.99,0.71,0.5781759131651761,0.12132209591793826,0.2291506942669733,0.41007699876614556,0.24406779661016947,0.8420130195292939,0.32254828191622775,0.1709059731351815,0.08433734939759034,2022,4,2,91,13,Summer,68.28,65.22428571428571,24.26231783376573,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-05-01,93.88,Moderate,54.68,71.05,41.98,11.83,25.96,1.38,0.5781759131651761,0.12132209591793826,0.6798705170798194,0.6653443078701173,0.609371884346959,0.5498247371056585,0.04589917231000753,0.5987424978565304,0.35341365461847385,2022,5,2,121,17,Summer,65.52428571428571,66.21241379310345,18.792953339964818,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-06-01,47.37,Good,35.31,38.61,28.71,24.64,33.73,1.22,0.5781759131651761,0.12132209591793826,0.2836698185535394,0.4233214112796165,0.32187880802038327,0.21757636454682028,0.36719337848006023,0.8208059445555872,0.2891566265060241,2022,6,2,152,22,Monsoon,59.958571428571425,65.58433333333333,17.315266316723132,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-07-01,92.94,Moderate,44.14,84.48,35.1,47.34,38.68,0.86,0.5781759131651761,0.12132209591793826,0.67186302070023,0.5336498664625862,0.7283925999778442,0.37756634952428647,0.9365437672435416,0.9622749356959132,0.14457831325301204,2022,7,3,182,26,Monsoon,65.11,66.53033333333333,21.17957821424527,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-08-01,111.48,Unhealthy for Sensitive,62.02,102.94,43.83,29.37,37.64,0.58,0.5781759131651761,0.12132209591793826,0.8297981088678762,0.75705561716151,0.8919906945829178,0.5961442163244868,0.4858289440682218,0.9325521577593598,0.03212851405622488,2022,8,3,213,31,Monsoon,73.57285714285715,67.41900000000001,26.377539507622597,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-09-01,66.99,Moderate,39.34,65.1,22.08,31.23,16.8,1.87,0.5781759131651761,0.12132209591793826,0.45080500894454373,0.4736751682883784,0.5566411875484656,0.05157736604907358,0.5324805618259343,0.3369534152615033,0.5502008032128514,2022,9,3,244,35,Monsoon,73.4742857142857,67.778,26.404506469630565,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-10-01,65.33,Moderate,45.48,56.8,53.26,30.56,20.22,0.76,0.5781759131651761,0.12132209591793826,0.4366641110827157,0.5503928030362191,0.4830840810900631,0.8322483725588382,0.5156759468271883,0.434695627322092,0.10441767068273092,2022,10,4,274,39,Post-Monsoon,74.13714285714286,68.69700000000002,26.086406239192684,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-11-01,57.05,Moderate,35.72,41.6,47.47,42.15,16.2,1.91,0.5781759131651761,0.12132209591793826,0.3661299940369707,0.42844425008199666,0.3483770909493741,0.6872809213820731,0.8063707047905694,0.31980565875964556,0.5662650602409638,2022,11,4,305,44,Post-Monsoon,76.4342857142857,69.28066666666668,23.23064273550697,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2022-12-01,79.28,Moderate,47.9,57.09,41.42,37.22,38.08,1.9,0.5781759131651761,0.12132209591793826,0.5554987648010904,0.5806300466990488,0.4856541486651158,0.5358037055583376,0.6827188362177076,0.9451271791940554,0.5622489959839356,2022,12,4,335,48,Winter,74.34857142857142,69.36200000000001,22.027521746345293,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-01-01,61.3,Moderate,42.3,44.08,25.66,40.9,37.11,2.0,0.5781759131651761,0.12132209591793826,0.40233410000851855,0.5106595654958065,0.37035559986706545,0.14121181772658992,0.7750188111361926,0.9174049728493855,0.6024096385542168,2023,1,1,1,52,Winter,76.33857142857143,68.02000000000001,19.689131882480623,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-02-01,19.27,Good,10.64,13.36,49.28,43.21,8.54,0.53,0.5781759131651761,0.12132209591793826,0.044296788482834984,0.11507645212176115,0.09810568295114656,0.7325988983475213,0.8329571106094809,0.10088596741926262,0.012048192771084347,2023,2,1,32,5,Winter,65.81428571428572,66.84633333333333,27.48290914801588,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-03-01,72.94,Moderate,43.17,47.66,55.51,26.4,21.3,1.02,0.5781759131651761,0.12132209591793826,0.5014907573047107,0.5215299795398817,0.4020826409659909,0.8885828743114671,0.4113368447454226,0.46556158902543576,0.20883534136546184,2023,3,1,60,9,Summer,60.308571428571426,67.183,19.51533536185616,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-04-01,38.66,Good,21.79,26.1,42.72,28.15,25.09,1.12,0.5781759131651761,0.12132209591793826,0.2094726978447908,0.25439267808893123,0.21101141021380304,0.5683525287931898,0.45522949586155004,0.5738782509288367,0.248995983935743,2023,4,2,91,13,Summer,56.26142857142857,66.41233333333334,20.79444431298209,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-05-01,77.67,Moderate,50.88,71.14,59.46,34.72,14.17,2.61,0.5781759131651761,0.12132209591793826,0.5417837975977511,0.6178643384822029,0.6101694915254237,0.9874812218327491,0.6200150489089541,0.26178908259502714,0.8473895582329316,2023,5,2,121,18,Summer,58.02428571428572,67.19266666666667,22.16900152400707,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-06-01,118.64,Unhealthy for Sensitive,69.62,94.82,32.73,31.95,8.47,2.64,0.5781759131651761,0.12132209591793826,0.8907913791634721,0.8520155559373389,0.8200288024814444,0.31822734101151723,0.5505392525708553,0.09888539582737926,0.8594377510040161,2023,6,2,152,22,Monsoon,66.82285714285715,69.17699999999999,31.833418872984048,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-07-01,124.05,Unhealthy for Sensitive,70.66,112.23,45.91,43.46,7.99,1.96,0.5781759131651761,0.12132209591793826,0.9368770764119599,0.8650100738750839,0.9743214800044311,0.6482223335002504,0.8392274893403562,0.08516719062589312,0.5863453815261044,2023,7,3,182,26,Monsoon,73.21857142857142,72.29766666666666,38.5435439594283,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-08-01,68.26,Moderate,45.03,53.11,52.66,23.04,14.54,0.68,0.5781759131651761,0.12132209591793826,0.4616236476701593,0.5447701750823871,0.4503821867730143,0.8172258387581373,0.327062954602458,0.27236353243783934,0.07228915662650603,2023,8,3,213,31,Monsoon,74.21285714285715,73.10633333333334,38.2736714179542,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-09-01,74.0,Moderate,48.11,64.59,21.16,38.29,6.3,0.83,0.5781759131651761,0.12132209591793826,0.5105204872646733,0.5832539397441704,0.5521214135371663,0.028542814221332015,0.709556057185854,0.036867676478994,0.1325301204819277,2023,9,3,244,35,Monsoon,82.03142857142858,74.22633333333333,29.84029961230923,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-10-01,83.59,Moderate,45.6,58.35,32.87,10.04,9.42,2.56,0.5781759131651761,0.12132209591793826,0.5922139875628248,0.5518921704905744,0.49682064916362023,0.3217325988983475,0.0010032605969400338,0.1260360102886539,0.8273092369477911,2023,10,4,274,39,Post-Monsoon,83.55285714285715,74.82166666666666,29.569783966230215,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-11-01,64.87,Moderate,33.48,53.54,45.77,12.28,16.91,0.69,0.5781759131651761,0.12132209591793826,0.43274554902461876,0.4004560576006997,0.4541929766256785,0.6447170756134203,0.057185854025583134,0.3400971706201772,0.07630522088353411,2023,11,4,305,44,Post-Monsoon,87.29714285714286,73.77333333333334,24.08933215781471,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2023-12-01,48.28,Good,32.41,30.31,39.55,13.69,20.19,0.85,0.5781759131651761,0.12132209591793826,0.2914217565380356,0.3870866977993659,0.24832170156198072,0.4889834752128192,0.09255079006772009,0.4338382394969992,0.1405622489959839,2023,12,4,335,48,Winter,83.09857142857143,71.80333333333333,28.248997285196676,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2024-01-01,57.56,Moderate,28.8,50.34,23.62,20.78,20.46,2.01,0.5781759131651761,0.12132209591793826,0.3704744867535565,0.3419807268808472,0.42583361028027034,0.09013520280420635,0.2703787308753449,0.4415547299228351,0.6064257028112449,2024,1,1,1,1,Winter,74.37285714285714,71.202,24.644451515020393,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
Tiruppur,Tiruppur - AQ Station,11.1085,77.3411,2024-02-01,69.25,Moderate,47.18,62.73,28.59,49.05,30.66,1.68,0.5781759131651761,0.12132209591793826,0.47005707470823743,0.5716338419729177,0.5356375318488977,0.21457185778668003,0.9794331577627289,0.7330665904544155,0.4738955823293172,2024,2,1,32,5,Winter,66.54428571428572,71.93666666666667,11.35424569216708,69.14194444444445,23.118231732107137,19.27,124.05,41.65555555555555,57.185937499999994
